account_id,initial_risk_category,kyc_documentation_completeness,max_7d_inflow_count,avg_7d_inflow_amount,total_inflows,total_inflow_amount,avg_hours_to_outflow,fast_pairs,counterparty_link_count,device_link_count,high_risk_country_share,is_lower_risk,label,is_near_miss,rf_proba,iso_score
A01457,normal_risk_cdd,0.8803471333027392,8.0,1009.9303870967742,62,61524.67,24.0,0,120,0,0.0,0,0,0,0.0,0.3963899126943589
A01458,higher_risk_edd,0.8410200416106032,9.0,1038.1634441738818,44,50301.76,24.0,0,87,0,0.0,0,0,0,0.0,0.3907086899558066
A01459,normal_risk_cdd,0.9504461892735506,3.0,945.288,15,12523.52,24.0,0,37,0,0.0,0,0,0,0.0,0.4897649571301901
A01460,normal_risk_cdd,0.8524197251884763,10.0,916.2024501133787,70,70779.19,24.0,0,125,0,0.0,0,0,0,0.005,0.46598897954096824
A01461,normal_risk_cdd,0.8304650464718665,6.0,912.320643939394,22,21551.46,24.0,0,53,0,0.0,0,0,0,0.0,0.4123019784327638
A01462,normal_risk_cdd,0.782491593983653,7.0,826.7063017857142,40,33140.88,24.0,0,76,0,0.0,0,0,0,0.0,0.40012652254084535
A01463,normal_risk_cdd,0.8997806998616165,8.0,1235.9406091644207,53,61541.33000000001,24.0,0,92,0,0.0,0,0,0,0.0,0.393216863157944
A01464,normal_risk_cdd,0.785640174436607,7.0,1084.3603484432238,52,54055.01,24.0,0,108,0,0.0,0,0,0,0.0,0.3881486019076807
A01465,normal_risk_cdd,0.7711697596744095,9.0,1224.2368018518516,45,50147.73000000001,24.0,0,92,0,0.0,0,0,0,0.0,0.40845553943091834
A01466,normal_risk_cdd,0.945067993648428,6.0,1413.80786036036,37,47794.87,24.0,0,77,0,0.0,0,0,0,0.0,0.41478465244532453
A01467,normal_risk_cdd,0.8783696928620018,10.0,867.2746444879323,73,65731.94,24.0,0,126,0,0.0,0,0,0,0.0,0.47687715550531684
A01468,normal_risk_cdd,0.8312056457401382,9.0,854.6536910533911,55,45405.81000000001,24.0,0,111,0,0.0,0,0,0,0.0,0.4053504493193952
A01469,normal_risk_cdd,0.9013146387786972,7.0,929.1857331118492,43,40513.23,24.0,0,90,0,0.0,0,0,0,0.0,0.38047634993418833
A01470,higher_risk_edd,0.9507145498488558,6.0,979.6373676470588,34,34135.43,24.0,0,66,0,0.0,0,0,0,0.0,0.3982726075362092
A01471,normal_risk_cdd,0.8806410520361346,7.0,981.0743271604938,54,55111.54,24.0,0,111,0,0.0,0,0,0,0.0,0.3891141040577645
A01472,lower_risk_sdd,0.5846521678099637,7.0,800.3963340136055,35,30720.23,24.0,0,58,0,0.0,1,0,0,0.0,0.5035550890674774
A01473,normal_risk_cdd,1.0,9.0,984.7171766493057,64,65580.12,24.0,0,117,0,0.0,0,0,0,0.0,0.43399631481379375
A01474,normal_risk_cdd,0.803630402585902,8.0,855.2320485008818,27,23131.120000000003,24.0,0,56,0,0.0,0,0,0,0.0,0.42362647422693595
A01475,normal_risk_cdd,0.9744813061559982,5.0,1458.3093499999998,30,41896.779999999984,24.0,0,72,0,0.0,0,0,0,0.0,0.4472468075980797
A01476,normal_risk_cdd,0.8348904920556418,5.0,1275.868494623656,31,37651.40000000001,24.0,0,64,0,0.0,0,0,0,0.0,0.4077285431871136
A01477,higher_risk_edd,1.0,6.0,1237.3449767441862,43,51046.3,24.0,0,72,0,0.0,0,0,0,0.0,0.4307163987964394
A01478,normal_risk_cdd,0.9087378799220908,5.0,1101.84425,26,30341.85,24.0,0,49,0,0.0,0,0,0,0.0,0.3997918510545529
A01479,normal_risk_cdd,0.9417481404120036,7.0,1510.0999434523808,40,57140.83000000001,24.0,0,88,0,0.0,0,0,0,0.0,0.42768909020227036
A01480,normal_risk_cdd,0.7827501034268683,7.0,1259.9506029411764,34,35993.16,24.0,0,58,0,0.0,0,0,0,0.0,0.4060261542595425
A01481,lower_risk_sdd,0.736050832102309,6.0,1034.9440555555557,33,36385.81,24.0,0,79,0,0.0,1,0,0,0.0,0.4658331895328291
A01482,normal_risk_cdd,0.9977151880729151,4.0,1295.9235317460316,21,20891.71,24.0,0,44,0,0.0,0,0,0,0.0,0.45828567728588887
A01483,normal_risk_cdd,0.8293045616606514,8.0,1194.4015293650789,30,37232.98000000001,24.0,0,48,0,0.0,0,0,0,0.0,0.41548016953058053
A01484,normal_risk_cdd,0.8527764853713697,3.0,2690.2993055555557,12,44057.39,999.0,0,35,0,0.0,0,0,0,0.0,0.670298635969008
A01485,lower_risk_sdd,0.6081242686015876,20.0,891.6390934151407,147,131425.75,12.5,70,98,5,0.1291512915129151,1,1,1,1.0,0.7083932151576384
A01486,higher_risk_edd,0.922285099825192,8.0,799.3034028679654,44,31954.880000000005,24.0,0,92,0,0.0,0,0,0,0.0,0.42241501715784957
A01487,normal_risk_cdd,0.9869138239145993,9.0,850.5671578483248,54,48730.600000000006,24.0,0,109,0,0.0,0,0,0,0.0,0.4254658776230107
A01488,normal_risk_cdd,0.7696612379095836,9.0,1095.0891552910057,60,71970.69,24.0,0,100,0,0.0,0,0,0,0.0,0.4122352579404231
A01489,normal_risk_cdd,0.7746304942519382,7.0,1102.0920920205922,37,38147.39,24.0,0,63,0,0.0,0,0,0,0.0,0.39593663920215705
A01490,lower_risk_sdd,0.7788720749131501,4.0,1881.8532291666668,24,39424.42,24.0,0,45,0,0.0,1,0,0,0.0,0.5682817652219442
A01491,normal_risk_cdd,0.8999638740710689,5.0,1005.855876344086,31,30252.08,24.0,0,78,0,0.0,0,0,0,0.0,0.40947837179987573
A01492,normal_risk_cdd,1.0,4.0,1167.511920289855,23,25073.67,24.0,0,45,0,0.0,0,0,0,0.0,0.44636398295488217
A01493,normal_risk_cdd,0.8139649089739317,7.0,847.3001857142857,35,27560.72,24.0,0,81,0,0.0,0,0,0,0.0,0.4057282539803472
A01494,normal_risk_cdd,0.8601024909790055,3.0,729.925,13,10541.02,999.0,0,31,0,0.0,0,0,0,0.0,0.6294074478562883
A01495,normal_risk_cdd,0.7971458444982557,6.0,1049.9741333333334,20,21583.96,24.0,0,48,0,0.0,0,0,0,0.0,0.4108127791313677
A01496,normal_risk_cdd,0.8614640934918156,4.0,2004.0815151515153,22,46133.67,24.0,0,46,0,0.0,0,0,0,0.0,0.5097965656230462
A01497,normal_risk_cdd,0.7080722642172557,10.0,1176.5555255731922,63,65900.06999999999,24.0,0,128,0,0.0,0,0,0,0.0,0.4631576185667083
A01498,normal_risk_cdd,0.9047963645324006,8.0,1165.2782070267133,41,41305.399999999994,24.0,0,75,0,0.0,0,0,0,0.0,0.3953543303605526
A01499,normal_risk_cdd,0.875877926679387,9.0,1152.6852725084568,61,71734.54,24.0,0,115,0,0.0,0,0,0,0.0,0.4088246313694203
A01500,normal_risk_cdd,0.8453956270027264,8.0,807.7724106167059,61,48719.49,24.0,0,105,0,0.0,0,0,0,0.0,0.41567508262542924
A01501,higher_risk_edd,0.9187708540320269,4.0,708.2368859649123,19,19251.870000000003,24.0,0,43,0,0.0,0,0,0,0.0,0.4437571570160553
A01502,normal_risk_cdd,0.778419681010552,9.0,1021.2787239786626,61,61453.46,24.0,0,109,0,0.0,0,0,0,0.0,0.40350509155152325
A01503,normal_risk_cdd,0.9082170329626208,7.0,1095.0365386904762,32,31694.029999999995,24.0,0,58,0,0.0,0,0,0,0.0,0.3915089668673897
A01504,normal_risk_cdd,0.7563128011437275,4.0,493.1867592592593,18,9670.53,24.0,0,40,0,0.0,0,0,0,0.0,0.5048611352561644
A01505,normal_risk_cdd,0.8909516729639394,8.0,1044.9765807962528,61,69372.04999999999,24.0,0,118,0,0.0,0,0,0,0.0,0.4001810047578137
A01506,normal_risk_cdd,1.0,5.0,880.1180476190476,28,27703.77,24.0,0,80,0,0.0,0,0,0,0.0,0.4460490678169438
A01507,normal_risk_cdd,0.9688417190915438,6.0,894.2709022988505,29,32466.009999999995,24.0,0,58,0,0.0,0,0,0,0.0,0.4127022128871006
A01508,normal_risk_cdd,0.7295897645863477,4.0,1095.687976190476,21,25266.15,24.0,0,46,0,0.0,0,0,0,0.0,0.43136265136942614
A01509,normal_risk_cdd,0.8070609551725357,8.0,1016.7630543024228,57,57887.810000000005,24.0,0,107,0,0.0,0,0,0,0.0,0.38493139459900183
A01510,lower_risk_sdd,0.683716059244427,6.0,1058.1137756410258,26,28794.43,24.0,0,60,0,0.0,1,0,0,0.0,0.47070948850809546
A01511,normal_risk_cdd,0.8443774462388519,8.0,1146.6161532091098,46,55770.869999999995,24.0,0,93,0,0.0,0,0,0,0.0,0.38034965435251367
A01512,normal_risk_cdd,0.7380475425374062,9.0,858.0352151675486,45,40756.030000000006,24.0,0,87,0,0.0,0,0,0,0.0,0.4225749033887259
A01513,normal_risk_cdd,0.8808252761178793,4.0,967.5386904761904,14,20067.88,24.0,0,41,0,0.0,0,0,0,0.0,0.430514750265243
A01514,normal_risk_cdd,0.849198648390696,8.0,1714.957149014779,29,47476.8,24.0,0,46,0,0.0,0,0,0,0.0,0.46723266595319
A01515,normal_risk_cdd,1.0,8.0,1074.0131075605682,57,61159.05,24.0,0,108,0,0.0,0,0,0,0.0,0.4201531703702895
A01516,lower_risk_sdd,0.6297417037906042,5.0,1036.946898809524,28,26920.069999999996,24.0,0,52,0,0.0,1,0,0,0.0,0.4818075688184552
A01517,higher_risk_edd,1.0,10.0,1100.239071278826,53,53089.82,24.0,0,91,0,0.0,0,0,0,0.0,0.44726507516965813
A01518,normal_risk_cdd,0.7486329277496019,7.0,1011.8899247835496,44,45964.54,24.0,0,94,0,0.0,0,0,0,0.0,0.393654150278444
A01519,normal_risk_cdd,0.7677592561682793,6.0,708.762901234568,27,22402.24,24.0,0,49,0,0.0,0,0,0,0.0,0.42845000289295193
A01520,normal_risk_cdd,0.9077329567847592,6.0,1871.1849126984127,21,25992.42,24.0,0,45,0,0.0,0,0,0,0.0,0.4697983556167743
A01521,normal_risk_cdd,0.93669846244859,7.0,1181.5033778195486,38,52433.180000000015,24.0,0,83,0,0.0,0,0,0,0.0,0.4000598137647353
A01522,normal_risk_cdd,0.7734085819140486,5.0,534.3259824561403,19,11092.85,24.0,0,34,0,0.0,0,0,0,0.0,0.4877941250700999
A01523,normal_risk_cdd,0.8519261925187129,9.0,1013.9597947751322,60,59193.31,24.0,0,120,0,0.0,0,0,0,0.0,0.3973705601299401
A01524,normal_risk_cdd,0.7394736661176737,8.0,963.5526967930032,49,46337.56,24.0,0,117,0,0.0,0,0,0,0.0,0.41428756759214397
A01525,normal_risk_cdd,0.8355024138955617,5.0,1220.1114398148147,36,42214.77,24.0,0,84,0,0.0,0,0,0,0.0,0.4143223402721961
A01526,normal_risk_cdd,0.91695382284993,6.0,799.603420289855,23,21278.92,24.0,0,55,0,0.0,0,0,0,0.0,0.41790603564893314
A01527,normal_risk_cdd,0.8152033200691083,8.0,979.1347288165266,68,67097.34,24.0,0,124,0,0.0,0,0,0,0.0,0.42318745681916753
A01528,lower_risk_sdd,0.6300772235244958,5.0,589.1889583333333,24,17253.53,24.0,0,57,0,0.0,1,0,0,0.0,0.5321775859438935
A01529,normal_risk_cdd,0.7596163681363158,9.0,1213.097375,46,50145.52999999999,24.0,0,86,0,0.0,0,0,0,0.0,0.4079776291082741
A01530,normal_risk_cdd,0.7981313269100059,5.0,1168.5874324324325,37,46453.899999999994,24.0,0,70,0,0.0,0,0,0,0.0,0.41702348827125263
A01531,lower_risk_sdd,0.7906488732971471,8.0,1242.3481764069263,55,65408.63999999999,24.0,0,115,0,0.0,1,0,0,0.0,0.48638026809436335
A01532,normal_risk_cdd,0.8558339913373706,5.0,1564.9952094017092,39,53092.899999999994,24.0,0,77,0,0.0,0,0,0,0.0,0.45363614196107327
A01533,normal_risk_cdd,0.7698153786679521,6.0,849.8170555555555,39,34581.880000000005,24.0,0,90,0,0.0,0,0,0,0.0,0.4083020208618341
A01534,lower_risk_sdd,0.6248182440065607,7.0,913.4801137566136,54,51874.47999999999,24.0,0,110,0,0.0,1,0,0,0.0,0.4751895462889468
A01535,normal_risk_cdd,0.722205790306675,6.0,876.0324202898552,23,17501.679999999997,24.0,0,45,0,0.0,0,0,0,0.0,0.43526189244910096
A01536,normal_risk_cdd,0.768867224628783,4.0,1418.1150925925924,18,24397.96,24.0,0,45,0,0.0,0,0,0,0.0,0.4423738943099197
A01537,normal_risk_cdd,0.9588271791237164,6.0,936.6776533333332,25,20816.050000000003,24.0,0,65,0,0.0,0,0,0,0.0,0.4259658415854533
A01538,normal_risk_cdd,0.8386014060490715,5.0,1202.0400933333333,25,26968.47,999.0,0,42,0,0.0,0,0,0,0.0,0.5612629903305256
A01539,normal_risk_cdd,1.0,7.0,1493.5272119437943,61,92248.32,24.0,0,108,0,0.0,0,0,0,0.0,0.5115458994369515
A01540,normal_risk_cdd,0.8423721729203155,10.0,1123.5672511059065,61,66720.24,24.0,0,110,0,0.0,0,0,0,0.0,0.42639694810494017
A01541,normal_risk_cdd,0.8471217043046803,9.0,1236.0283420138887,48,56283.4,24.0,0,94,0,0.0,0,0,0,0.0,0.3964330584364125
A01542,normal_risk_cdd,0.90127153268337,5.0,1147.6865555555555,15,20314.0,24.0,0,40,0,0.0,0,0,0,0.0,0.4277044585538969
A01543,normal_risk_cdd,0.6361929934224478,9.0,1111.1987591765871,64,67722.05,24.0,0,123,0,0.0,0,0,0,0.0,0.45257882893462664
A01544,normal_risk_cdd,0.866395145892286,6.0,1200.4178333333334,32,43775.53,24.0,0,60,0,0.0,0,0,0,0.0,0.39625359132550836
A01545,normal_risk_cdd,0.8460810809551238,8.0,1363.9843613801454,59,66863.28,24.0,0,110,0,0.0,0,0,0,0.0,0.4004276495933543
A01546,normal_risk_cdd,0.9688831114812118,5.0,1124.2393552631577,38,42728.65,24.0,0,84,0,0.0,0,0,0,0.0,0.43248041704470813
A01547,normal_risk_cdd,0.9271743515330894,10.0,1849.4393031135528,52,86043.14,24.0,0,89,0,0.0,0,0,0,0.0,0.532836117379201
A01548,normal_risk_cdd,0.7593046651562559,6.0,795.511950617284,27,22212.980000000003,24.0,0,54,0,0.0,0,0,0,0.0,0.4180114198081306
A01549,normal_risk_cdd,0.9493710894902064,3.0,898.5582142857141,14,11963.65,24.0,0,31,0,0.0,0,0,0,0.0,0.4985846643756423
A01550,lower_risk_sdd,0.6290148379535204,4.0,753.8814351851852,18,15698.91,24.0,0,43,0,0.0,1,0,0,0.0,0.5346687170394813
A01551,normal_risk_cdd,0.7776437418963164,5.0,1058.262735294118,17,21398.14,24.0,0,30,0,0.0,0,0,0,0.0,0.4349761315108618
A01552,normal_risk_cdd,0.8657682600696962,7.0,855.4405862607338,61,52482.8,24.0,0,122,0,0.0,0,0,0,0.0,0.42428256091887684
A01553,normal_risk_cdd,0.8337784515468946,8.0,1240.6569320436508,48,57247.7,24.0,0,93,0,0.0,0,0,0,0.0,0.3843553881846395
A01554,normal_risk_cdd,0.973077225122282,9.0,1151.3890437118437,65,71779.33000000002,24.0,0,111,0,0.0,0,0,0,0.0,0.4339110804799745
A01555,normal_risk_cdd,0.8772497622792967,5.0,971.8046726190476,28,24195.58,24.0,0,59,0,0.0,0,0,0,0.0,0.39729255548308756
A01556,higher_risk_edd,0.9664527136708804,8.0,1521.781441666667,50,73652.04999999999,24.0,0,94,0,0.0,0,0,0,0.0,0.45164767993905913
A01557,normal_risk_cdd,0.9220517666284352,8.0,1172.7107418650796,60,65588.76000000001,24.0,0,124,0,0.0,0,0,0,0.0,0.40879780768029716
A01558,normal_risk_cdd,0.937429729447417,9.0,1006.224656746032,70,66768.29000000001,24.0,0,121,0,0.0,0,0,0,0.0,0.43646930118021
A01559,normal_risk_cdd,0.912688407543784,6.0,783.8502839506174,27,21033.879999999997,24.0,0,52,0,0.0,0,0,0,0.0,0.4112492378684078
A01560,higher_risk_edd,1.0,9.0,1108.4269130887326,61,67260.52,24.0,0,109,0,0.0,0,0,0,0.0,0.43353225655781263
A01561,normal_risk_cdd,0.8986945930331031,5.0,2958.2806666666665,20,39128.83000000001,24.0,0,36,0,0.0,0,0,0,0.0,0.5419974985788247
A01562,normal_risk_cdd,0.8634121171781362,5.0,946.3949827586208,29,26841.819999999996,24.0,0,64,0,0.0,0,0,0,0.0,0.40180617142236613
A01563,higher_risk_edd,1.0,10.0,1016.5879623700056,58,60782.649999999994,24.0,0,140,0,0.0,0,0,0,0.0,0.4941339851914379
A01564,normal_risk_cdd,0.8427283087934289,3.0,837.0609259259259,18,15627.000000000002,999.0,0,34,0,0.0,0,0,0,0.0,0.6021148111209134
A01565,normal_risk_cdd,0.852659721307573,6.0,928.2371798245614,38,33796.17,24.0,0,90,0,0.0,0,0,0,0.0,0.3935560663093341
A01566,lower_risk_sdd,0.7877261533837532,7.0,1100.1064250992065,48,44631.869999999995,24.0,0,92,0,0.0,1,0,0,0.0,0.47229635464631425
A01567,lower_risk_sdd,0.7797539302364185,4.0,1076.0896428571427,14,13976.429999999998,24.0,0,33,0,0.0,1,0,0,0.0,0.5318659020160114
A01568,normal_risk_cdd,0.8493459354461341,8.0,1033.255696626984,60,62088.18000000001,24.0,0,118,0,0.0,0,0,0,0.0,0.39244014380082765
A01569,normal_risk_cdd,0.8137158738155507,8.0,1013.8567497294376,44,47655.59,24.0,0,87,0,0.0,0,0,0,0.0,0.3839735541489839
A01570,normal_risk_cdd,0.96705388001668,6.0,932.2048111111112,45,41968.57,24.0,0,87,0,0.0,0,0,0,0.0,0.40644641418000216
A01571,normal_risk_cdd,0.9140334686332172,9.0,1228.536876920123,62,70180.20999999998,24.0,0,123,0,0.0,0,0,0,0.0,0.4159046949404198
A01572,normal_risk_cdd,0.875246500335789,5.0,1110.7362716049383,27,31312.300000000003,24.0,0,54,0,0.0,0,0,0,0.0,0.3905087484329834
A01573,normal_risk_cdd,0.8242501831848044,8.0,1698.3929301075268,31,54814.69,24.0,0,56,0,0.0,0,0,0,0.0,0.4727767065435106
A01574,lower_risk_sdd,0.6765357262971675,4.0,950.7553571428572,28,24938.19,24.0,0,61,0,0.0,1,0,0,0.0,0.49834620753032016
A01575,normal_risk_cdd,0.8482633232089838,8.0,736.0911654761906,60,38873.52,24.0,0,119,0,0.0,0,0,0,0.0,0.4407268369076481
A01576,normal_risk_cdd,0.7968529456341603,6.0,1287.0904095238093,35,39968.71,24.0,0,79,0,0.0,0,0,0,0.0,0.39921856929138944
A01577,normal_risk_cdd,0.8603233862869788,7.0,955.594999084249,52,45586.579999999994,24.0,0,106,0,0.0,0,0,0,0.0,0.38656222210985425
A01578,higher_risk_edd,0.9712339236511686,8.0,1347.2011623376625,33,43738.87,24.0,0,71,0,0.0,0,0,0,0.0,0.4367775338361272
A01579,normal_risk_cdd,0.8199683946463815,7.0,1246.0794411027566,57,74353.48999999999,24.0,0,96,0,0.0,0,0,0,0.0,0.41797012116872695
A01580,normal_risk_cdd,0.9223060550887614,8.0,848.8807023809527,44,39127.63,24.0,0,82,0,0.0,0,0,0,0.0,0.40621906388816875
A01581,normal_risk_cdd,0.9531065913848792,8.0,1164.1044213659145,38,46368.56999999999,24.0,0,73,0,0.0,0,0,0,0.0,0.4088841289305495
A01582,normal_risk_cdd,0.927591815492433,5.0,1251.303128205128,26,31508.949999999997,24.0,0,50,0,0.0,0,0,0,0.0,0.40821792991012223
A01583,normal_risk_cdd,0.8279001291828804,6.0,903.262307017544,38,33922.909999999996,24.0,0,70,0,0.0,0,0,0,0.0,0.3946046841479442
A01584,normal_risk_cdd,0.9104657203350698,8.0,1096.2564925595238,32,39394.6,24.0,0,74,0,0.0,0,0,0,0.0,0.3990677923227607
A01585,higher_risk_edd,0.9562369117968031,6.0,1041.4930104166665,32,33257.42,24.0,0,65,0,0.0,0,0,0,0.0,0.40056584289156505
A01586,normal_risk_cdd,0.7511403217147239,5.0,680.9174583333333,16,10831.82,24.0,0,34,0,0.0,0,0,0,0.0,0.4790319305876338
A01587,normal_risk_cdd,0.9038183502798196,6.0,927.8652666666668,35,31044.120000000003,24.0,0,65,0,0.0,0,0,0,0.0,0.3960231366007475
A01588,normal_risk_cdd,0.8616905312765558,8.0,1098.0337155877974,64,70995.22,24.0,0,138,0,0.0,0,0,0,0.0,0.4380920458892367
A01589,normal_risk_cdd,1.0,3.0,1227.6248958333333,16,16212.86,24.0,0,26,0,0.0,0,0,0,0.0,0.5069642173279787
A01590,normal_risk_cdd,0.9665816690622848,9.0,734.8307366871481,62,51349.35999999999,24.0,0,128,0,0.0,0,0,0,0.0,0.46542710175602076
A01591,lower_risk_sdd,0.706892012554762,6.0,920.4960694444444,36,32345.31,24.0,0,86,0,0.0,1,0,0,0.0,0.4731971903520952
A01592,higher_risk_edd,0.9699336401030544,6.0,1219.8226414141416,33,35608.57,24.0,0,72,0,0.0,0,0,0,0.0,0.40738169463559015
A01593,normal_risk_cdd,0.8630977804046415,6.0,1106.1575707070704,33,35903.700000000004,24.0,0,57,0,0.0,0,0,0,0.0,0.3894601455705388
A01594,normal_risk_cdd,0.7697048477093513,5.0,1181.4201954022988,29,34540.67,24.0,0,55,0,0.0,0,0,0,0.0,0.40428608446873654
A01595,normal_risk_cdd,0.7108810218240071,6.0,1064.97815625,32,33461.450000000004,24.0,0,80,0,0.0,0,0,0,0.0,0.41383025631194065
A01596,normal_risk_cdd,0.7801952712734748,6.0,692.4083717948716,39,32013.000000000007,24.0,0,67,0,0.0,0,0,0,0.0,0.42000897523185726
A01597,normal_risk_cdd,0.8461826385463656,9.0,1286.2174709443098,59,71248.97000000002,24.0,0,124,0,0.0,0,0,0,0.0,0.41133705355015454
A01598,normal_risk_cdd,0.6815568577432812,4.0,683.3959210526316,19,13191.339999999998,24.0,0,33,0,0.0,0,0,0,0.0,0.49056965416683784
A01599,normal_risk_cdd,0.80645425661818,4.0,1076.9980952380954,21,21072.74,24.0,0,42,0,0.0,0,0,0,0.0,0.411939350275367
A01600,higher_risk_edd,0.930190957350046,6.0,885.3936631205673,47,40437.740000000005,24.0,0,107,0,0.0,0,0,0,0.0,0.4122332727550351
A01601,lower_risk_sdd,0.6327658757211634,7.0,965.1319702380954,40,39210.7,24.0,0,93,0,0.0,1,0,0,0.0,0.4686510675118517
A01602,normal_risk_cdd,0.7970621121449484,6.0,1358.0541523809525,35,41883.64,24.0,0,76,0,0.0,0,0,0,0.0,0.40593749409181323
A01603,normal_risk_cdd,0.822678894849488,5.0,1088.33926,25,25260.46,24.0,0,42,0,0.0,0,0,0,0.0,0.4040569886527065
A01604,normal_risk_cdd,0.987911506249909,8.0,966.4674157848324,54,47124.6,24.0,0,112,0,0.0,0,0,0,0.0,0.41543259016824524
A01605,normal_risk_cdd,0.9029716225192482,9.0,975.0562649801587,40,41305.11,24.0,0,82,0,0.0,0,0,0,0.0,0.40090835877660796
A01606,higher_risk_edd,0.905175937848148,7.0,1292.143821661998,51,63355.3,24.0,0,104,0,0.0,0,0,0,0.0,0.3993717712381628
A01607,normal_risk_cdd,0.8445321769310429,8.0,1726.5504805194807,55,78674.28,24.0,0,115,0,0.0,0,0,0,0.0,0.46430631628319063
A01608,normal_risk_cdd,0.8477349331478187,5.0,961.4960133333334,25,22623.61,24.0,0,47,0,0.0,0,0,0,0.0,0.3974410570174529
A01609,normal_risk_cdd,0.7885635653007879,7.0,1099.0894363095238,40,40538.29,24.0,0,95,0,0.0,0,0,0,0.0,0.39135480629557945
A01610,normal_risk_cdd,0.7884695825804916,8.0,1020.9596054945056,65,68075.81000000001,24.0,0,124,0,0.0,0,0,0,0.0,0.4124860543072245
A01611,normal_risk_cdd,0.930841921626137,6.0,1107.282647286822,43,45495.94,24.0,0,90,0,0.0,0,0,0,0.0,0.39498601214202433
A01612,normal_risk_cdd,0.8164172497986547,8.0,1014.1767524295434,49,52805.68,24.0,0,107,0,0.0,0,0,0,0.0,0.381772331728542
A01613,normal_risk_cdd,0.7624242890375302,8.0,1165.4945714285714,61,77537.94,24.0,0,113,0,0.0,0,0,0,0.0,0.41996468843574236
A01614,normal_risk_cdd,0.8465487724744446,8.0,1199.8690775613277,66,86687.39,24.0,0,135,0,0.0,0,0,0,0.0,0.46775043694280743
A01615,normal_risk_cdd,0.8594407802503299,4.0,797.1529901960783,17,16064.4,24.0,0,41,0,0.0,0,0,0,0.0,0.43272860567558163
A01616,lower_risk_sdd,0.4921836620644932,10.0,841.6404122670807,46,44891.68000000001,24.0,0,88,0,0.0,1,0,0,0.0,0.54076125633721
A01617,normal_risk_cdd,0.8467402913746246,5.0,717.2133827160493,27,20729.66,24.0,0,56,0,0.0,0,0,0,0.0,0.4209706153257472
A01618,higher_risk_edd,1.0,4.0,1052.945606060606,22,20129.5,24.0,0,52,0,0.0,0,0,0,0.0,0.449792876581039
A01619,lower_risk_sdd,0.6860983508417466,7.0,1275.5736058201055,45,54653.369999999995,24.0,0,94,0,0.0,1,0,0,0.0,0.4699838648098503
A01620,normal_risk_cdd,1.0,7.0,1046.054582633053,51,49638.12999999999,24.0,0,102,0,0.0,0,0,0,0.0,0.41459539443395965
A01621,normal_risk_cdd,0.9500887585849744,8.0,1287.8891170634922,30,31594.110000000008,24.0,0,54,0,0.0,0,0,0,0.0,0.42459907128341645
A01622,normal_risk_cdd,0.9659147219800682,9.0,874.6928753607505,66,56037.48,24.0,0,109,0,0.0,0,0,0,0.0,0.4386381449550337
A01623,lower_risk_sdd,0.8740068748731462,8.0,988.1555510492334,59,57676.02,24.0,0,132,0,0.0,1,0,0,0.0,0.5010044951005694
A01624,normal_risk_cdd,0.9106525009419678,6.0,882.5626379310346,29,24511.19,24.0,0,52,0,0.0,0,0,0,0.0,0.3993804577001942
A01625,normal_risk_cdd,0.8630456166346161,4.0,1329.3623412698412,21,24473.509999999995,24.0,0,39,0,0.0,0,0,0,0.0,0.4275919045330628
A01626,normal_risk_cdd,0.9278992234745064,9.0,1083.279498866213,56,59036.149999999994,24.0,0,111,0,0.0,0,0,0,0.0,0.394523780742485
A01627,normal_risk_cdd,0.8052610853284005,7.0,1316.9655719461696,46,54727.01999999999,24.0,0,76,0,0.0,0,0,0,0.0,0.40925545742339287
A01628,normal_risk_cdd,0.8586149055595975,9.0,880.0774522032693,67,58996.86,24.0,0,136,0,0.0,0,0,0,0.0,0.452518207646799
A01629,normal_risk_cdd,0.7981817885537349,7.0,943.3071515151516,44,42455.810000000005,24.0,0,91,0,0.0,0,0,0,0.0,0.38388611458938804
A01630,normal_risk_cdd,0.8818387646050305,6.0,1947.213608695652,23,37868.84999999999,24.0,0,43,0,0.0,0,0,0,0.0,0.47627566838515595
A01631,normal_risk_cdd,0.7978472729584144,5.0,809.0763585858585,33,26021.27,24.0,0,55,0,0.0,0,0,0,0.0,0.4165874836337071
A01632,normal_risk_cdd,0.7950457200110626,7.0,1247.783622331691,29,34100.67,24.0,0,57,0,0.0,0,0,0,0.0,0.40025104237799936
A01633,normal_risk_cdd,0.8830778634484403,7.0,909.0794182754184,37,31110.270000000004,24.0,0,68,0,0.0,0,0,0,0.0,0.39694492939714576
A01634,higher_risk_edd,0.9389830847375544,6.0,1058.2962608695652,23,22838.99,24.0,0,48,0,0.0,0,0,0,0.0,0.41291912945883114
A01635,normal_risk_cdd,0.6957983091426602,9.0,1004.2453646825396,50,54339.600000000006,24.0,0,104,0,0.0,0,0,0,0.0,0.4172842738798172
A01636,normal_risk_cdd,0.7335554462950328,5.0,1043.7533859649125,19,20721.880000000005,24.0,0,37,0,0.0,0,0,0,0.0,0.4282451756731208
A01637,higher_risk_edd,0.8582186806830829,4.0,828.0991145833333,16,12925.06,24.0,0,35,0,0.0,0,0,0,0.0,0.44952192101928456
A01638,normal_risk_cdd,0.779362247510882,4.0,1800.7290476190476,14,26834.82,24.0,0,34,0,0.0,0,0,0,0.0,0.49301297195813887
